
id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
241,El Mansouri,Nabil,nabil.elmansouri_235@email.ma,1965-12-30,M,Casa,0647473723,2020-01-01,email
242,Bouchta,Younes,younes.bouchta_236@email.ma,1981-05-15,M,Casablanca,0745836311,2019-04-16,instagram
243,Raisuni,Amina,amina.raisuni_237@email.ma,1965-07-02,f,El Jadida,0682087898,2023-03-24,facebook
244,Raisuni,Fatima,fatima.raisuni_238@email.ma,1962-10-31,f,Tanger,0652901718,2024-05-04,google_ads
245,Bouchta,Mohamed,mohamed.bouchta_239@email.ma,1986-08-21,1,RABAT,0675504497,2023-01-30,direct
246,Cherkaoui,Hajar,hajar.cherkaoui_240@email.ma,1978-09-20,2,Agadir,0774524623,2023-06-19,facebook
247,Kettani,Khalid,khalid.kettani_241@email.ma,1887-10-20,H,Sale,0745630127,2020-08-08,facebook
248,Qacemi,Wafa,wafa.qacemi_242@email.ma,1986-04-27,fe,Meknes,0682024499,2023-11-02,tiktok
249,Bouchta,Hamza,hamza.bouchta_243@email.ma,1991-05-25,m,Kenitra,0611534968,2022-06-07,facebook
250,Sefrioui,Loubna,loubna.sefrioui_244@email.ma,1999-07-25,2,Tanger,0711726945,2019-02-23,instagram
251,Benali,Sanaa,sanaa.benali_245@email.ma,1995-06-11,fe,Tanger,0732693894,2021-10-01,instagram
252,Mekki,Rania,rania.mekki_246@email.ma,1974-05-07,F,Fes,0691993149,2023-02-19,instagram
253,Hajji,Zineb,zineb.hajji_247@email.ma,2002-03-25,Femme,Rabat,0677753127,2023-01-27,instagram
254,Alami,Bouchra,bouchra.alami_248@email.ma,1972-07-23,f,Tanger,0655939127,2021-04-04,direct
255,Ziani,Ilyas,ilyas.ziani_249@email.ma,1973-10-17,1,Casa,0673338687,2020-07-27,google_ads
256,Lyoussi,Mehdi,mehdi.lyoussi_250@email.ma,1967-04-12,H,Kenitra,0734964714,2020-09-24,referral
257,Benali,Khalid,khalid.benali_251@email.ma,2007-03-27,M,Fès,0689231962,2022-11-30,direct
258,Drissi,Chaimae,chaimae.drissi_252@email.ma,1979-05-21,fe,Rabat,0692416557,2023-03-25,referral
259,Lyoussi,Othmane,othmane.lyoussi_253@email.ma,1982-08-09,m,Settat,0742272836,2019-05-20,organic
260,Hajji,Karim,karim.hajji_254@email.ma,1956-12-18,h,Casablanca,0730975537,2021-12-31,direct
261,El Fassi,Khadija,khadija.elfassi_255gmail.com,1892-09-12,0,Agadir,0663012296,2020-03-31,referral
262,Berrada,Youssef,youssef.berrada_256@email.ma,1984-03-26,h,Casablanca,0638647841,2024-01-10,organic
263,Lahlou,Younes,younes.lahlou_257@email.ma,1985-08-09,M,casablanca,0670435896,2024-01-07,instagram
264,Cherkaoui,Bouchra,bouchra.cherkaoui_258@email.ma,1996-05-27,f,Tanger,0643337908,2022-02-02,referral
265,Qacemi,Amina,amina.qacemi_259@email.ma,1950-09-19,Femme,casablanca,0693055305,2023-01-09,direct
266,Naciri,Mohamed,mohamed.naciri_260@email.ma,1967-01-17,m,Casablanca,0647179284,2023-10-11,referral
267,Ziani,Ayoub,ayoub.ziani_261@email.ma,1960-01-25,m,marrakech,0734497369,2021-10-28,tiktok
268,Benchekroun,Ghita,ghita.benchekroun_262@email.ma,1991-06-18,fe,Meknès,0753676887,2020-05-29,tiktok
269,Naciri,Oumaima,oumaima.naciri_263@email.ma,1981-09-17,F,Tetouan,0715698344,2021-04-19,google_ads
270,NACIRI,Oumaima,oumaima.naciri_263@email.ma,1981-09-17,F,Tetouan,0715698344,2021-04-19,google_ads
271,Qacemi,Youssef,youssef.qacemi_264@email.ma,1961-01-09,1,agadir,0657583702,2019-02-12,google_ads
272,Berrada,Tarik,tarik.berrada_265@email.ma,1979-11-02,1,Meknes,0720188769,2023-12-30,tiktok
273,Kettani,Wafa,wafa.kettani_266@email.ma,1979-08-28,f,TNG,0750633225,2023-11-28,direct
274,Lahlou,Chaimae,chaimae.lahlou_267@email.ma,1954-11-02,f,Oujda,0637723256,2024-05-09,direct
275,Tazi,Soufiane,soufiane.tazi_268@email.ma,2008-03-10,1,Meknes,0723528666,2022-10-17,referral
276,Raisuni,Nadia,nadia.raisuni_269@email.ma,2004-02-29,f,Casablanca,0718667288,2020-12-31,direct
277,Guessous,Ilyas,ilyas.guessous_270@email.ma,,H,TANGER,0644726470,2021-08-22,tiktok
278,Benchekroun,Ayoub,ayoub.benchekroun_271@email.ma,1960-06-07,Homme,Marrakech,0739347896,2023-11-10,email
279,Kettani,Loubna,loubna.kettani_272@email.ma,2002-12-16,Femme,Rabat,0647912862,2020-07-03,google_ads
280,Benchekroun,Aymane,aymane.benchekroun_273@email.ma,1999-05-05,m,Fes,0667520631,2020-12-23,google_ads
281,Hajji,Ilyas,ilyas.hajji_274@email.ma,1987-01-26,h,tanger,0648022533,2019-09-26,referral
282,Jamai,Tarik,tarik.jamai_275@email.ma,1986-11-25,M,Oujda,0765097419,2022-01-21,tiktok
283,Mekki,Nadia,nadia.mekki_276@email.ma,1955-05-17,fe,TNG,0796524688,2022-12-20,facebook
284,Benchekroun,Wafa,wafa.benchekroun_277@email.ma,1958-01-02,F,Kenitra,0738322236,2021-10-02,facebook
285,El Fassi,Adam,adam.elfassi_278@email.ma,1956-12-21,m,Casablanca,0637127138,2024-03-19,organic
286,Idrissi,Soufiane,soufiane.idrissi_279@email.ma,1962-10-04,M,Casablanca,0670499898,2021-07-17,tiktok
287,Dahbi,Houda,houda.dahbi_280@email.ma,1955-07-24,f,Rabat,0710513475,2021-01-29,google_ads
288,Alami,Khadija,khadija.alami_281@email.ma,1964-03-13,f,Casablanca,0752679593,2020-01-15,email
289,Jamai,Bilal,bilal.jamai_282gmail.com,1995-12-20,m,CASABLANCA,0659000217,2023-05-24,email
290,Lahlou,Sanaa,sanaa.lahlou_283@email.ma,2005-03-05,fe,Casablanca,0636347516,2019-09-21,referral
291,Raisuni,Hamza,hamza.raisuni_284@email.ma,1974-06-23,M,Tanger,0718745863,2022-08-23,facebook
292,Sefrioui,Meryem,meryem.sefrioui_285@email.ma,1988-11-20,0,Agadir,0710286705,2021-04-30,email
293,Alami,Ghita,ghita.alami_286@email.ma,1989-12-10,f,Casablanca,0626877601,2020-11-12,organic
294,Drissi,Houda,houda.drissi_287@email.ma,1993-03-19,fe,Tétouan,0786377110,2019-02-22,facebook
295,Bouchta,Khalid,khalid.bouchta_288@email.ma,1962-05-27,h,El Jadida,0689210846,2024-06-20,facebook
296,Tazi,Meryem,meryem.tazi_289@email.ma,1972-08-13,f,Agadir,0778325816,2023-08-09,referral
297,Ouali,Sara,sara.ouali_290@email.ma,1955-05-18,F,Kénitra,0792024373,2022-12-21,google_ads
298,Sefrioui,Houda,houda.sefrioui_291@email.ma,1965-08-11,F,Rabat,0729832885,2024-04-02,facebook
299,Lyoussi,Meryem,meryem.lyoussi_292@email.ma,1999-10-19,fe,Casablanca,0665616392,2021-11-10,facebook
300,LYOUSSI,Meryem,meryem.lyoussi_292@email.ma,1999-10-19,fe,Casablanca,0665616392,2021-11-10,facebook
301,Cherkaoui,Othmane,othmane.cherkaoui_293@email.ma,1984-07-01,m,Marrakech,0630280503,2022-03-12,tiktok
302,Drissi,Loubna,loubna.drissi_294@email.ma,2007-11-04,F,Sale,0746268339,2022-01-21,google_ads
303,Cherkaoui,Rachid,rachid.cherkaoui_295@email.ma,1986-04-27,H,Tanger,0759345567,2022-02-03,tiktok
304,Kettani,Youssef,youssef.kettani_296@email.ma,1962-05-13,1,Agadir,0751096957,2021-07-11,email
305,Wahbi,Meryem,meryem.wahbi_297@email.ma,1999-10-11,F,Fès,0728723439,2023-06-03,google_ads
306,Guessous,Amina,amina.guessous_298@email.ma,1961-07-05,0,Settat,0626962344,2020-08-19,google_ads
307,Hajji,Ghita,ghita.hajji_299@email.ma,1970-01-18,0,Casablanca,0710286551,2019-11-20,organic
308,Tazi,Rachid,rachid.tazi_300@email.ma,1987-01-23,Homme,Agadir,0726785088,2024-01-02,direct
309,Chaabi,Khadija,khadija.chaabi_301@email.ma,1971-01-16,0,Casablanca,0622038447,2023-05-30,facebook
310,Ouali,Adam,adam.ouali_302@email.ma,2003-07-14,m,RABAT,0655504984,2023-12-05,direct
311,Ziani,Zineb,zineb.ziani_303@email.ma,1893-07-06,2,Tanger,0624106912,2021-02-03,google_ads
312,Cherkaoui,Hicham,hicham.cherkaoui_304@email.ma,1997-01-26,m,Kenitra,0791431147,2020-07-16,instagram
313,CHERKAOUI,Hicham,hicham.cherkaoui_304@email.ma,1997-01-26,m,Kenitra,0791431147,2020-07-16,instagram
314,El Fassi,Houda,houda.elfassi_305@email.ma,1962-08-20,fe,Salé,0624168074,2024-02-24,instagram
315,Dahbi,Loubna,loubna.dahbi_306@email.ma,1888-02-20,Femme,Casablanca,0655993673,2020-10-31,facebook
316,Chaabi,Rachid,rachid.chaabi_307@email.ma,2006-08-12,h,Meknes,0659131310,2020-04-23,email
317,Filali,Mohamed,mohamed.filali_308@email.ma,2000-06-19,Homme,Tétouan,0670606360,2022-01-10,google_ads
318,Idrissi,Salma,salma.idrissi_309@email.ma,2007-01-27,f,Tanger,0644039643,2024-02-01,instagram
319,Berrada,Bilal,bilal.berrada_310@email.ma,1974-05-20,1,Meknès,0693532187,2024-03-31,google_ads
320,Mekki,Khadija,khadija.mekki_311@email.ma,1974-06-22,2,oujda,0792633793,2021-09-11,referral
321,Ziani,Sanaa,sanaa.ziani_312@email.ma,2003-08-24,0,Casablanca,0753835456,2020-01-31,google_ads
322,Bouchta,Bouchra,bouchra.bouchta_313@email.ma,1960-12-22,fe,Fes,0740803560,2019-01-12,direct
323,Raisuni,Soufiane,soufiane.raisuni_314@email.ma,1950-07-31,1,Rabat,0769606531,2021-04-21,google_ads
324,Kettani,Rania,rania.kettani_315@email.ma,1951-02-16,2,CASABLANCA,0674814339,2023-09-02,direct
325,Mekki,Ilyas,ilyas.mekki_316@email.ma,1998-03-17,h,Rabat,0723651317,2023-04-19,organic
326,Chaabi,Saad,saad.chaabi_317gmail.com,1998-06-08,m,RABAT,0740447064,2022-11-24,instagram
327,Sefrioui,Nadia,nadia.sefrioui_318@email.ma,1973-08-25,F,Oujda,0732232595,2020-07-19,instagram
328,Dahbi,Wafa,wafa.dahbi_319@email.ma,1970-09-02,f,Meknes,0763461770,2021-05-07,direct
329,Alami,Aymane,aymane.alami_320gmail.com,2001-09-18,m,TANGER,0727358397,2020-11-01,google_ads
330,Naciri,Tarik,tarik.naciri_321@email.ma,1995-12-08,1,Casablanca,0667217996,2020-02-23,tiktok
331,El Fassi,Laila,laila.elfassi_322@email.ma,1963-02-20,f,Tanger,0760032748,2022-09-06,direct
332,Dahbi,Fatima,fatima.dahbi_323@email.ma,1989-07-31,fe,Settat,0651865987,2021-05-05,instagram
333,Wahbi,Najat,najat.wahbi_324@email.ma,1982-08-19,F,Marrakech,0668196090,2024-05-25,email
334,Kettani,Khadija,khadija.kettani_325@email.ma,2004-06-15,0,marrakech,0696759018,2019-12-29,referral
335,Tazi,Amine,amine.tazi_326@email.ma,1999-02-20,h,Sale,0670844513,2020-07-16,google_ads
336,El Fassi,Zineb,zineb.elfassi_327@email.ma,1975-11-15,0,Tanger,0650998277,2020-12-07,facebook
337,Cherkaoui,Zineb,zineb.cherkaoui_328@email.ma,2007-03-26,2,Meknès,0722750279,2022-10-04,referral
338,Ouali,Houda,houda.ouali_329@email.ma,1977-12-24,f,Marrakech,0721206635,2021-02-11,referral
339,Tahiri,Karim,karim.tahiri_330@email.ma,1989-03-31,H,Marrakech,0621778120,2023-10-22,facebook
340,Jamai,Rania,rania.jamai_331@email.ma,1957-05-19,fe,TNG,0718866594,2022-09-19,direct
341,Drissi,Mehdi,mehdi.drissi_332@email.ma,1952-12-07,h,Fes,0744392184,2022-09-26,instagram
342,Benali,Zineb,zineb.benali_333@email.ma,1960-01-04,Femme,casablanca,0741125306,2023-11-05,email
343,Ziani,Mehdi,mehdi.ziani_334@email.ma,1993-01-22,Homme,Marrakech,0652567265,2023-12-01,facebook
344,El Mansouri,Nabil,nabil.elmansouri_335@email.ma,1958-04-25,m,Tanger,0747579432,2024-03-05,organic
345,Tazi,Meryem,meryem.tazi_336gmail.com,1955-08-17,0,Marrakech,0653603782,2024-01-01,tiktok
346,Wahbi,Samira,samira.wahbi_337@email.ma,1956-09-28,fe,Casablanca,0710449051,2021-12-06,direct
347,Hajji,Oumaima,oumaima.hajji_338@email.ma,1954-03-05,f,Casablanca,0779928734,2022-12-15,google_ads
348,Lahlou,Younes,younes.lahlou_339@email.ma,1984-02-19,m,Marrakech,0645719872,2023-07-15,google_ads
349,Mekki,Chaimae,chaimae.mekki_340@email.ma,1972-02-27,F,Casablanca,0764491580,2023-06-14,google_ads
350,El Fassi,Oumaima,oumaima.elfassi_341@email.ma,2004-11-09,Femme,Tanger,0677755403,2023-04-09,google_ads
351,Hajji,Saad,saad.hajji_342@email.ma,1990-08-07,H,Tetouan,0795158758,2023-01-09,email
352,Sefrioui,Loubna,loubna.sefrioui_343@email.ma,1966-08-18,0,Marrakech,0748190258,2022-12-09,google_ads
353,Raisuni,Tarik,tarik.raisuni_344@email.ma,1988-03-16,h,Rabat,0631679353,2020-01-11,facebook
354,El Fassi,Oumaima,oumaima.elfassi_345@email.ma,1962-02-21,0,Rabat,0713222874,2021-02-24,referral
355,EL FASSI,Oumaima,oumaima.elfassi_345@email.ma,1962-02-21,0,Rabat,0713222874,2021-02-24,referral
356,Cherkaoui,Najat,najat.cherkaoui_346@,1981-04-25,fe,Tanger,0678901358,2022-09-16,email
357,Mekki,Saad,saad.mekki_347@email.ma,1978-02-09,Homme,Rabat,0623609470,2019-01-18,organic
358,Raisuni,Ayoub,ayoub.raisuni_348@email.ma,1963-05-20,1,Fes,0755217265,2023-04-24,google_ads
359,Chaabi,Younes,younes.chaabi_349@email.ma,1962-09-11,Homme,Tanger,0698657944,2022-03-30,instagram
360,Mekki,Sanaa,sanaa.mekki_350@email.ma,1989-11-15,fe,Meknes,0775607107,2022-04-11,facebook
361,Kettani,Khadija,khadija.kettani_351@email.ma,1999-01-11,2,Fes,0741326691,2021-05-09,facebook
362,Cherkaoui,Khalid,khalid.cherkaoui_352@email.ma,1952-10-02,Homme,Rabat,0686801528,2022-04-03,referral
363,Benchekroun,Othmane,othmane.benchekroun_353@email.ma,1969-01-26,Homme,Rabat,0751419127,2020-04-06,referral
364,Dahbi,Bilal,bilal.dahbi_354@email.ma,1990-03-03,h,Casablanca,0797722561,2019-09-17,organic
365,Bouchta,Rachid,rachid.bouchta_355@email.ma,1959-04-13,h,TANGER,0611283824,2023-08-14,tiktok
366,Benchekroun,Mehdi,mehdi.benchekroun_356@email.ma,1995-02-27,M,Agadir,0699195267,2019-02-14,email
367,Bouchta,Younes,younes.bouchta_357@,1962-03-18,1,Tanger,0654295415,2020-11-15,direct
368,Tahiri,Zineb,zineb.tahiri_358gmail.com,1958-12-17,f,Kenitra,0716120368,2020-10-14,google_ads
369,Drissi,Loubna,loubna.drissi_359@email.ma,1977-02-28,0,Rabat,0799424484,2022-10-22,facebook
370,Drissi,Tarik,tarik.drissi_360gmail.com,1956-12-18,H,Casablanca,0715897649,2019-02-25,tiktok
371,Lyoussi,Hamza,hamza.lyoussi_361@email.ma,1950-08-31,H,Casablanca,0759886414,2019-05-05,google_ads
372,Tazi,Omar,omar.tazi_362@email.ma,1996-03-18,H,Rabat,0659992475,2021-03-03,organic
373,Ouali,Rania,rania.ouali_363@email.ma,1976-05-13,F,Rabat,0746878976,2024-05-08,organic
374,Jamai,Hicham,hicham.jamai_364@email.ma,1991-10-04,m,Rabat,0722965891,2020-04-11,facebook
375,Hajji,Wafa,wafa.hajji_365@email.ma,1992-10-10,Femme,Casablanca,0631901219,2020-12-04,referral
376,Drissi,Hajar,hajar.drissi_366@email.ma,1968-08-15,fe,Casablanca,0793307078,2022-06-06,direct
377,Ziani,Sanaa,sanaa.ziani_367gmail.com,1966-06-25,0,tanger,0731544861,2022-07-13,tiktok
378,Hajji,Soufiane,soufiane.hajji_368@email.ma,1964-07-26,H,tanger,0691638339,2020-07-13,email
379,El Fassi,Najat,najat.elfassi_369@email.ma,1969-08-24,0,Casablanca,0742685606,2019-11-30,tiktok
380,Idrissi,Hicham,hicham.idrissi_370@email.ma,2007-04-15,Homme,Casablanca,0683852613,2021-03-13,instagram
381,Filali,Hajar,hajar.filali_371@email.ma,2007-11-20,F,Rabat,0610283933,2023-10-12,direct
382,Qacemi,Hajar,hajar.qacemi_372@email.ma,1985-06-16,F,Tanger,0739644186,2024-06-08,direct
383,Mekki,Hamza,hamza.mekki_373@email.ma,1973-09-29,h,Casablanca,0724591184,2019-02-15,organic
384,Benali,Hamza,hamza.benali_374@email.ma,1982-10-18,m,Casablanca,0746735711,2019-08-11,direct
385,Ouali,Houda,houda.ouali_375@email.ma,,fe,Fes,0652308187,2024-04-29,google_ads
386,Bouchta,Hajar,hajar.bouchta_376@email.ma,1984-03-21,2,Tanger,0617390848,2023-08-09,referral
387,Dahbi,Samira,samira.dahbi_377@email.ma,1985-07-09,Femme,Tanger,0775154486,2021-01-09,direct
388,Tazi,Nadia,nadia.tazi_378@email.ma,2029-08-23,2,Fès,0621060879,2020-05-28,referral
389,Ouali,Chaimae,chaimae.ouali_379@email.ma,1964-04-20,f,Agadir,0756383188,2019-05-24,organic
390,Drissi,Ilyas,ilyas.drissi_380@.com,1995-10-02,h,Kenitra,0790450123,2021-07-21,email
391,Lyoussi,Hajar,hajar.lyoussi_381@email.ma,1965-12-24,f,Settat,0746228919,2019-04-10,referral
392,Filali,Hajar,hajar.filali_382@email.ma,2000-01-10,fe,Kenitra,0783508404,2022-11-27,facebook
393,Ouali,Aymane,aymane.ouali_383@email.ma,2000-03-30,1,Kenitra,0762271490,2022-02-18,email
394,Tahiri,Rachid,rachid.tahiri_384@email.ma,1976-08-21,Homme,Casablanca,0747419308,2023-09-13,email
395,Bouchta,Youssef,youssef.bouchta_385@email.ma,1955-09-14,m,Tetouan,0668742762,2019-07-19,email
396,Ziani,Rachid,rachid.ziani_386@email.ma,1964-08-07,m,Tétouan,0642501546,2023-09-22,direct
397,Benchekroun,Karim,karim.benchekroun_387@email.ma,1953-03-19,h,Meknes,0739931823,2023-01-04,instagram
398,Guessous,Amina,amina.guessous_388@email.ma,1972-08-14,f,agadir,0664487610,2023-04-28,referral
399,Cherkaoui,Hicham,hicham.cherkaoui_389@email.ma,1987-12-07,H,Casablanca,0620397529,2021-07-23,facebook
400,Drissi,Sanaa,sanaa.drissi_390@email.ma,2002-04-08,fe,Tanger,0770339017,2019-11-03,organic
401,Qacemi,Sanaa,sanaa.qacemi_391@email.ma,2004-11-10,f,Agadir,0689285898,2022-10-08,organic
402,Chaabi,Hajar,hajar.chaabi_392@email.ma,1988-09-12,f,Rabat,0740556130,2020-08-19,email
403,Berrada,Ilyas,ilyas.berrada_393@email.ma,1980-01-13,M,Agadir,0791232840,2021-03-05,tiktok
404,Naciri,Laila,laila.naciri_394@email.ma,1953-08-06,2,Rabat,0666501399,2024-06-21,email
405,Guessous,Amina,amina.guessous_395@email.ma,1963-05-13,2,oujda,0763137471,2022-09-02,organic
406,Dahbi,Khalid,khalid.dahbi_396@email.ma,1968-11-28,Homme,TNG,0725086995,2021-06-01,email
407,El Fassi,Khalid,khalid.elfassi_397@email.ma,1979-01-05,m,Casablanca,0719626733,2020-03-28,tiktok
408,Lahlou,Amina,amina.lahlou_398@email.ma,,F,Casa,0661607742,2023-09-22,referral
409,Filali,Rachid,rachid.filali_399@email.ma,2002-01-01,H,Tanger,0727140124,2022-06-05,organic
410,Lyoussi,Younes,younes.lyoussi_400@email.ma,1974-08-10,M,Agadir,0785225785,2021-02-22,tiktok
411,El Mansouri,Zineb,zineb.elmansouri_401@email.ma,1951-02-23,2,marrakech,0670800092,2022-03-30,referral
412,Jamai,Fatima,fatima.jamai_402@email.ma,1989-10-10,F,tanger,0738860688,2019-10-25,direct
413,Lahlou,Samira,samira.lahlou_403@email.ma,2004-11-22,fe,CASABLANCA,0752075476,2020-09-30,tiktok
414,Alami,Zakaria,zakaria.alami_404@email.ma,1987-07-02,H,Agadir,0694929228,2022-10-15,email
415,ALAMI,Zakaria,zakaria.alami_404@email.ma,1987-07-02,H,Agadir,0694929228,2022-10-15,email
416,Hajji,Ayoub,ayoub.hajji_405gmail.com,1981-05-27,h,marrakech,0753196239,2021-04-29,referral
417,Berrada,Khadija,khadija.berrada_406@email.ma,1981-02-07,2,Mohammedia,0732322893,2019-11-12,instagram
418,Lyoussi,Omar,omar.lyoussi_407@email.ma,2003-10-21,h,Fes,0685424885,2023-04-14,direct
419,El Fassi,Ghita,ghita.elfassi_408@email.ma,1973-01-03,0,Fes,0744755296,2022-12-05,facebook
420,Benali,Aymane,aymane.benali_409@email.ma,1984-08-05,1,Meknès,0748662386,2021-11-26,google_ads
421,Bouchta,Karim,karim.bouchta_410@email.ma,1970-09-10,M,RABAT,0719288587,2021-01-21,email
422,Kettani,Rania,rania.kettani_411@email.ma,1979-06-03,fe,FES,0651759388,2021-12-02,referral
423,Jamai,Nabil,nabil.jamai_412@email.ma,1960-10-23,1,Agadir,0773215536,2020-02-23,email
424,Idrissi,Zakaria,zakaria.idrissi_413@email.ma,1979-09-22,1,Fes,0659503356,2022-11-01,email
425,El Mansouri,Adam,adam.elmansouri_414@.com,1968-12-24,m,Kénitra,0651138583,2023-07-25,facebook
426,Sefrioui,Salma,salma.sefrioui_415@email.ma,2001-04-26,fe,casablanca,0678763393,2024-02-10,organic
427,Lahlou,Aymane,aymane.lahlou_416@email.ma,1961-01-19,M,Kenitra,0738514359,2024-06-20,referral
428,Lyoussi,Meryem,meryem.lyoussi_417@email.ma,1953-09-15,fe,casablanca,0793833160,2024-02-15,instagram
429,Ouali,Mohamed,mohamed.ouali_418@email.ma,1983-11-11,m,Sale,0777145832,2022-11-09,google_ads
430,Benali,Othmane,othmane.benali_419@email.ma,1976-08-05,M,marrakech,0637056261,2024-05-24,facebook
431,Filali,Saad,saad.filali_420@email.ma,1990-08-05,Homme,Tanger,0787584654,2022-07-24,organic
432,Ziani,Fatima,fatima.ziani_421@email.ma,1959-10-18,F,Oujda,0770029146,2019-07-29,referral
433,Ouali,Khalid,khalid.ouali_422@email.ma,1968-06-14,H,Casablanca,0720873663,2021-07-25,instagram
434,Lahlou,Bouchra,bouchra.lahlou_423@email.ma,1996-10-23,fe,Rabat,0728791138,2023-10-14,instagram
435,Idrissi,Wafa,wafa.idrissi_424@email.ma,1980-11-02,fe,Meknès,0624300227,2023-04-14,direct
436,Cherkaoui,Khalid,khalid.cherkaoui_425@email.ma,1994-08-01,m,Agadir,0710395977,2020-08-04,facebook
437,Cherkaoui,Ghita,ghita.cherkaoui_426@email.ma,1990-07-25,Femme,Mohammedia,0657199732,2021-09-09,tiktok
438,Guessous,Khalid,khalid.guessous_427gmail.com,1993-11-24,H,El Jadida,0632639856,2024-06-03,google_ads
439,El Mansouri,Ghita,ghita.elmansouri_428@email.ma,1994-11-12,Femme,Rabat,0763287541,2021-09-23,facebook
440,Mekki,Oumaima,oumaima.mekki_429@email.ma,1985-09-09,fe,Agadir,0711620778,2021-08-16,tiktok
441,Tazi,Oumaima,oumaima.tazi_430@email.ma,1950-08-11,2,FES,0796571137,2020-12-15,organic
442,Benchekroun,Mehdi,mehdi.benchekroun_431@email.ma,1980-12-10,1,Fès,0619454937,2021-01-18,direct
443,Alami,Salma,salma.alami_432@email.ma,1966-03-29,0,Kenitra,0677083132,2022-02-26,referral
444,Alami,Karim,karim.alami_433@email.ma,1987-08-19,h,Casablanca,0797229173,2023-07-25,direct
445,Benchekroun,Wafa,wafa.benchekroun_434@email.ma,1996-03-04,Femme,Kénitra,0722357126,2023-06-18,direct
446,Lyoussi,Nabil,nabil.lyoussi_435@email.ma,1965-10-17,Homme,Rabat,0638535342,2019-09-22,organic
447,Kettani,Karim,karim.kettani_436@email.ma,1983-11-15,h,Casablanca,0661135449,2020-05-08,direct
448,Hajji,Nadia,nadia.hajji_437@email.ma,2002-11-29,2,Fes,0651121710,2019-05-13,email
449,Guessous,Loubna,loubna.guessous_438@email.ma,1974-05-04,0,Rabat,0680588318,2019-06-29,tiktok
450,GUESSOUS,Loubna,loubna.guessous_438@email.ma,1974-05-04,0,Rabat,0680588318,2019-06-29,tiktok
451,Chaabi,Bouchra,bouchra.chaabi_439@email.ma,1951-08-07,2,Casa,0728392448,2024-04-12,facebook
452,Chaabi,Othmane,othmane.chaabi_440@email.ma,1956-04-20,m,Marrakech,0657524357,2022-05-12,google_ads
453,Benali,Hamza,hamza.benali_441@email.ma,1986-06-03,m,casablanca,0678813591,2022-05-24,facebook
454,Raisuni,Salma,salma.raisuni_442@email.ma,1950-07-01,F,Settat,0627620123,2019-03-15,organic
455,Naciri,Omar,omar.naciri_443gmail.com,1964-08-25,M,Tetouan,0762280197,2019-10-22,facebook
456,Berrada,Amina,amina.berrada_444@email.ma,1972-02-23,f,Meknes,0724847813,2022-04-27,tiktok
457,Guessous,Mohamed,mohamed.guessous_445@email.ma,1979-07-23,m,RABAT,0745281908,2023-01-30,direct
458,Ziani,Amina,amina.ziani_446@email.ma,1957-07-04,F,Casablanca,0688971445,2022-03-08,google_ads
459,Ziani,Saad,saad.ziani_447@email.ma,1958-04-23,h,Agadir,0734764547,2020-03-04,referral
460,Drissi,Bouchra,bouchra.drissi_448@email.ma,2026-11-06,F,RABAT,0625442055,2022-02-23,referral
461,Tahiri,Othmane,othmane.tahiri_449@email.ma,1956-12-19,m,TNG,0655655243,2023-05-06,instagram
462,Chaabi,Zineb,zineb.chaabi_450@email.ma,1953-08-26,2,Tnja,0762829647,2020-04-18,organic
463,Dahbi,Hicham,hicham.dahbi_451@email.ma,1972-02-04,h,Casablanca,0735332463,2024-06-11,direct
464,Drissi,Rania,rania.drissi_452@email.ma,1987-11-26,Femme,Rabat,0798862157,2023-02-14,direct
465,Filali,Laila,laila.filali_453@email.ma,1957-05-06,Femme,MARRAKECH,0648794717,2021-11-08,organic
466,Kettani,Najat,najat.kettani_454@email.ma,1992-11-19,F,casablanca,0650401105,2019-02-14,instagram
467,Benali,Khadija,khadija.benali_455@email.ma,2005-01-02,F,Fes,0713982873,2021-04-25,email
